GEOID,Tract_Name,LST_C_mean,LST_C_max,LST_C_min,Avg_Air_Temp_C,Max_Air_Temp_C,Min_Air_Temp_C,Avg_Wind_ms,Max_Wind_ms,Min_Wind_ms,Avg_Humidity_percent
11001002702,Census Tract 27.02,36.54978863552831,38.20139385403188,33.5457278742592,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008301,Census Tract 83.01,41.08261266492091,41.97669520877953,39.86882006724627,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001600,Census Tract 16,33.830916432369584,35.156646834246644,31.0918438209175,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001010500,Census Tract 105,40.69984051826952,42.18529595475367,37.985858047457235,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009204,Census Tract 92.04,41.511979020043654,43.63699857889151,37.80090871835885,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007304,Census Tract 73.04,37.0555707335844,38.055757870177004,35.74230974706958,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003000,Census Tract 30,39.49321596215282,42.03441242765824,35.51347071241212,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007502,Census Tract 75.02,39.69691341284843,40.59369126964581,38.70700983107996,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007503,Census Tract 75.03,40.33099863736205,42.538341880728055,38.39139279861739,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000902,Census Tract 9.02,31.63541065449693,33.187171905731326,29.06715585080096,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001500,Census Tract 15,31.746974518181496,32.45814692707191,30.620126132133986,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009603,Census Tract 96.03,40.50392628400041,42.0444493276548,37.49133151649218,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000501,Census Tract 5.01,34.60650604358777,35.19118682561525,33.64775904444872,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003302,Census Tract 33.02,40.56448447518499,42.668536173623124,37.63802439489309,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001008402,Census Tract 84.02,40.81532558802682,42.19048740007634,38.49811940490331,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009602,Census Tract 96.02,38.67774834508234,40.59324870736959,37.00875753876646,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000802,Census Tract 8.02,31.905783750754427,33.88317929941981,28.75029743839563,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001301,Census Tract 13.01,30.800109076489434,31.867477185734803,28.904986273603033,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002001,Census Tract 20.01,34.91319839963462,36.885306969734636,31.636896097204655,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007708,Census Tract 77.08,35.78905152367262,37.16613429235546,34.03727511530239,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001001402,Census Tract 14.02,35.04613815939483,36.07047696401942,33.72999493530532,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004702,Census Tract 47.02,40.94097767733742,42.56703328414647,37.2660593202607,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007601,Census Tract 76.01,38.82070396360772,40.25369597233125,37.72702755284038,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007504,Census Tract 75.04,35.34027682783757,36.535755681840556,33.98492140637693,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009902,Census Tract 99.02,34.77686415240039,36.39161098246642,33.07924895953579,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002600,Census Tract 26,30.422016474523712,32.71871167146447,25.57519066612395,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009601,Census Tract 96.01,34.9571549211102,37.05937100434706,32.46161206595219,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001000202,Census Tract 2.02,35.30188381402699,36.854311259248036,32.96729993700201,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004300,Census Tract 43,40.954561634329124,42.736534102624326,37.109456859153106,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001006804,Census Tract 68.04,36.96176752724498,38.40970345459761,34.72785608634145,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
